ticket_id,text,category,intent
34377,i dont know what i need to do to change to the pro account,ACCOUNT,switch_account
34378,I need assistance to use the premium account,ACCOUNT,switch_account
34379,assistance using the {{Account Type}} profile,ACCOUNT,switch_account
34380,I want help to change to the standard account,ACCOUNT,switch_account
34381,"I have to change to the platinum account, how do I do it?",ACCOUNT,switch_account
34382,is it possible to change to the pro account?,ACCOUNT,switch_account
34383,help using the standard profile,ACCOUNT,switch_account
34384,I want help changing to the standard account,ACCOUNT,switch_account
34385,I don't know what to do to change to the {{Account Category}} account,ACCOUNT,switch_account
34386,help me to use the {{Account Category}} profile,ACCOUNT,switch_account
34387,I don't know how I can change to the standard account,ACCOUNT,switch_account
34388,i dont know how to change to the platinum account,ACCOUNT,switch_account
34389,need help to use the {{Account Type}} account,ACCOUNT,switch_account
34390,change to the platinum account,ACCOUNT,switch_account
34391,"I have got to use the standard profile, help me",ACCOUNT,switch_account
34392,i need assistance switching to the {{Account Type}} account,ACCOUNT,switch_account
34393,wznt help to switch to the bloody freemium account,ACCOUNT,switch_account
34394,how do I use the {{Account Category}} profile?,ACCOUNT,switch_account
34395,need to use the {{Account Category}} profile help me,ACCOUNT,switch_account
34396,"I want too use the {{Account Type}} account, I need assistance",ACCOUNT,switch_account
34397,i want assistance to use th {{Account Type}} profile,ACCOUNT,switch_account
34398,use {{Account Type}} account,ACCOUNT,switch_account
34399,changing to {{Account Category}} account,ACCOUNT,switch_account
34400,how to use tye {{Account Type}} account?,ACCOUNT,switch_account
34401,help me using the {{Account Type}} account,ACCOUNT,switch_account
34402,I want to use the freemium profile,ACCOUNT,switch_account
34403,I do not know how I could change to the goddamn {{Account Type}} account,ACCOUNT,switch_account
34404,how could i change to the {{Account Type}} account,ACCOUNT,switch_account
34405,help me to use the {{Account Type}} profile,ACCOUNT,switch_account
34406,i do not know how i can change to the {{Account Type}} account,ACCOUNT,switch_account
34407,help to use the freemium profile,ACCOUNT,switch_account
34408,switch to  {{Account Type}} account,ACCOUNT,switch_account
34409,i dont know what i have to do to switch to the {{Account Type}} account,ACCOUNT,switch_account
34410,I need help to change to the {{Account Type}} account,ACCOUNT,switch_account
34411,I am trying to switch to the {{Account Category}} account,ACCOUNT,switch_account
34412,how to use the standard account,ACCOUNT,switch_account
34413,cdan uhelp me using the platinum account,ACCOUNT,switch_account
34414,want assistance changing to the pro account,ACCOUNT,switch_account
34415,would it be possible to sitch to the bloody {{Account Type}} account,ACCOUNT,switch_account
34416,need hepl switching to the {{Account Category}} account,ACCOUNT,switch_account
34417,how to use the {{Account Type}} profile?,ACCOUNT,switch_account
34418,how to use the standard profile,ACCOUNT,switch_account
34419,"I have got to use the damn pro profile, could you help me?",ACCOUNT,switch_account
34420,I want assistance changing to the pro account,ACCOUNT,switch_account
34421,i do not know what to do to switch to the freemium account,ACCOUNT,switch_account
34422,how do I use the pro account?,ACCOUNT,switch_account
34423,where to switch to the pro account?,ACCOUNT,switch_account
34424,i dont know how to change to the freemium account,ACCOUNT,switch_account
34425,help using the {{Account Type}} profile,ACCOUNT,switch_account
34426,need assistance using the freemium account,ACCOUNT,switch_account
34427,switch to pro account,ACCOUNT,switch_account
34428,assistance using the {{Account Category}} profile,ACCOUNT,switch_account
34429,how do I switch to the {{Account Category}} account?,ACCOUNT,switch_account
34430,I want assistance to change to the {{Account Type}} account,ACCOUNT,switch_account
34431,could i sawitch to the pro account,ACCOUNT,switch_account
34432,how to change to the {{Account Type}} account,ACCOUNT,switch_account
34433,I am trying to change to the {{Account Type}} account,ACCOUNT,switch_account
34434,I want assistnace to use the {{Account Category}} account,ACCOUNT,switch_account
34435,where can i switch to  the {{Account Category}} account,ACCOUNT,switch_account
34436,how to use the {{Account Type}} account?,ACCOUNT,switch_account
34437,how could i switch to the {{Account Type}} account,ACCOUNT,switch_account
34438,what do I have to do to change to the {{Account Type}} account?,ACCOUNT,switch_account
34439,where could i switch to the bloody standard account,ACCOUNT,switch_account
34440,using another user,ACCOUNT,switch_account
34441,help using the platinum profile,ACCOUNT,switch_account
34442,I don't know what to do to change to the standard account,ACCOUNT,switch_account
34443,change to {{Account Category}} account,ACCOUNT,switch_account
34444,can I change to the {{Account Type}} account?,ACCOUNT,switch_account
34445,need to change to the {{Account Type}} account how can i do it,ACCOUNT,switch_account
34446,"I want to  use the {{Account Category}} profile, help me",ACCOUNT,switch_account
34447,I don't know what I need to do to change to the gold account,ACCOUNT,switch_account
34448,i weant help using the {{Account Category}} account,ACCOUNT,switch_account
34449,I have to change to the {{Account Type}} account,ACCOUNT,switch_account
34450,I don't know how to change to the {{Account Category}} account,ACCOUNT,switch_account
34451,switching to pro account,ACCOUNT,switch_account
34452,i want assistance using tghe fucking {{Account Category}} account,ACCOUNT,switch_account
34453,I don't know how to change to the standard account,ACCOUNT,switch_account
34454,"I have got to use the gold account, can I get some help?",ACCOUNT,switch_account
34455,changkng to pro account,ACCOUNT,switch_account
34456,want assistance using the {{Account Category}}  profile,ACCOUNT,switch_account
34457,can you help me using the platinum profile?,ACCOUNT,switch_account
34458,help using the premium profile,ACCOUNT,switch_account
34459,I have to change to the goddamn {{Account Category}} account,ACCOUNT,switch_account
34460,switching to {{Account Type}} account,ACCOUNT,switch_account
34461,is it possible to change to the standard account?,ACCOUNT,switch_account
34462,how can I use the {{Account Category}} account?,ACCOUNT,switch_account
34463,"I need to use the gold profile, how can I do it?",ACCOUNT,switch_account
34464,I don't know what to do to change to the {{Account Type}} account,ACCOUNT,switch_account
34465,i dont know how i can change to the {{Account Type}} account,ACCOUNT,switch_account
34466,can I use the {{Account Category}} profile?,ACCOUNT,switch_account
34467,help using the standard cacount,ACCOUNT,switch_account
34468,i dont know how to change to the premium account,ACCOUNT,switch_account
34469,I want assistance to use the premium account,ACCOUNT,switch_account
34470,assistance changing to the premium account,ACCOUNT,switch_account
34471,how to use the {{Account Category}} profile?,ACCOUNT,switch_account
34472,change to {{Account Type}} acount,ACCOUNT,switch_account
34473,changing to pro account,ACCOUNT,switch_account
34474,change to the pro account,ACCOUNT,switch_account
34475,how do I use the {{Account Category}} account?,ACCOUNT,switch_account
34476,could you help me to change to the {{Account Category}} account?,ACCOUNT,switch_account
34477,switching to another account,ACCOUNT,switch_account
34478,"I need to use the platinum profile, can you help me?",ACCOUNT,switch_account
34479,can ya help me change to the {{Account Type}} account,ACCOUNT,switch_account
34480,need help touse the freemium account,ACCOUNT,switch_account
34481,help me to use the pro profile,ACCOUNT,switch_account
34482,switch to  gold account,ACCOUNT,switch_account
34483,could you help me changing to the {{Account Type}} account?,ACCOUNT,switch_account
34484,I don't know what to do to change to the gold account,ACCOUNT,switch_account
34485,switching to {{Account Type}} account,ACCOUNT,switch_account
34486,how do I use the {{Account Type}} profile?,ACCOUNT,switch_account
34487,how to switch to the {{Account Type}} account?,ACCOUNT,switch_account
34488,how do i use the premium account,ACCOUNT,switch_account
34489,help using the {{Account Category}} profile,ACCOUNT,switch_account
34490,"I want to use the standard profile, how can I do it?",ACCOUNT,switch_account
34491,what do i need to do to change to hte {{Account Type}} account,ACCOUNT,switch_account
34492,I have got to chaneg to the {{Account Category}} account,ACCOUNT,switch_account
34493,i need help to use the standard profile,ACCOUNT,switch_account
34494,can you help me changing to the goddamn freemium account?,ACCOUNT,switch_account
34495,i dont know what i have to do to switch to the {{Account Type}} acfcount,ACCOUNT,switch_account
34496,switch to standard account,ACCOUNT,switch_account
34497,what do i have to do to switch to the {{Account Category}} account,ACCOUNT,switch_account
34498,i have got to use the goddamn {{Account Type}} profile how can i d it,ACCOUNT,switch_account
34499,help me use the {{Account Type}} profile,ACCOUNT,switch_account
34500,can I use the {{Account Category}} profile?,ACCOUNT,switch_account
34501,where to change to the freemium accout,ACCOUNT,switch_account
34502,use gold account,ACCOUNT,switch_account
34503,I want assistance switching to the standard account,ACCOUNT,switch_account
34504,I am trying to change user,ACCOUNT,switch_account
34505,I want assistance switching to the premium account,ACCOUNT,switch_account
34506,switch to {{Account Category}} account,ACCOUNT,switch_account
34507,can I change to the freemium account?,ACCOUNT,switch_account
34508,switch to  {{Account Category}} account,ACCOUNT,switch_account
34509,help to switch to the premium account,ACCOUNT,switch_account
34510,how can i hcange to the {{Account Type}} account,ACCOUNT,switch_account
34511,help to use the freemium account,ACCOUNT,switch_account
34512,where to change to the {{Account Category}} account?,ACCOUNT,switch_account
34513,change to freemium acount,ACCOUNT,switch_account
34514,I need to change to the goddamn {{Account Category}} account,ACCOUNT,switch_account
34515,I need assistance changing to the {{Account Category}} account,ACCOUNT,switch_account
